pseudo_id,text,retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,createdAt,lang,isReply,pseudo_conversationId,pseudo_inReplyToUsername,pseudo_author_userName,author_isBlueVerified,predicted_label
709632140870722,@278048509606556 @552630089176844 Sa totoo Lang hindi naman kailangan ng batas para sa anti dynasty kasi nasa kamay naman ng mga botante kung Sino boboto nila. Kung matalino kang botante at nakita mo napakadaming pare parehas Ang apelido sa balota mag isip isip ka na.,0,0,0,0,26,0,2025-01-28 15:11:52+00:00,tl,True,541620404071669,278048509606556.0,767742810674152,False,
127983711951064,Daming say ni accluh kay ateng di alam ang comelec. Di rin naman registered voter ang potangina. Ano yan?!,0,0,2,0,15,0,2025-03-03 15:03:41+00:00,tl,False,127983711951064,,361780533469345,False,
890500437071724,"@79008473933029 Napakalaki na ng nagastos sa eleksyon, tuloy pa rin ang paggastos sa walang-katuturang rally. Napakalalim talaga ng balon ng mag-anak na'to!",0,0,1,0,7,0,2025-05-21 15:22:18+00:00,tl,True,124034286453754,79008473933029.0,81364630416835,False,
276969271627959,"Don t think na Ayuda is enough to consider na karapat dapat na ang kandidato. Doon tayo sa kandidatong may long term plans. Hindi eto para lang sayo, para rin eto sa future ng mga anak mo.",0,1,0,0,6,0,2025-05-07 15:54:55+00:00,tl,True,861740216188042,227298619121046.0,227298619121046,False,
272688926925700,"manifesting for good governance [EMOJI crossed fingers light skin tone] bumoto ng tama, bumoto nang tama",0,0,1,0,84,0,2025-05-12 01:16:05+00:00,tl,False,272688926925700,,247489698136449,False,
265808175413063,"@302020071044283 No! Corruption is aided by the'poor'. At least in the Phillipines. Eto yung mga tao na kahit alam nang corrupt at demonyo yung politiko, iboboto at iboboto pa rin dahil kahit pano may nattatanggap sila. Kaya nga patok na patok sa mga politiko ang AKAP, 4Ps, n AICS. Obvious b?",0,0,0,0,24,0,2025-05-09 02:32:58+00:00,tl,True,849433204152545,302020071044283.0,795169490290024,False,
702263140359656,Iboto ang mga politikong totoo ang serbisyo sa mga Pilipino. Gumagalang sa Diyos at pangkarapatan ng mga Pilipino at hindi hahayaan ang Pilipinas mapa sa kamay ng mga POGO at SINDIKATO.,0,0,0,0,11,0,2025-03-23 08:57:22+00:00,tl,False,702263140359656,,67243380588591,False,
334016683240682,"@776109641341820 wag iboto ang mga pro China, drug lords at destabilizer ang Pilipinas",0,0,0,0,4,0,2025-05-11 07:35:35+00:00,tl,True,502564206675705,776109641341820.0,242666510767090,False,
281909985509482,@965127034548388 yung alam mo agad sino muse wala ng botohan na magaganap HAHHAHAA,0,0,5,0,808,0,2025-03-07 00:05:13+00:00,tl,True,279246556455974,965127034548388.0,537976161749266,False,
374038321361716,"fam na dds pa secret secret ka pa, bakit alam mo na? sino iboboto mo, yung mga iboboto ng mga kabataan ngayon?c me yaz, ofc i did my research [EMOJI nail polish] fam na dds sige iboto mo yang mga adik, sundin mo mga prof mo na akala niyo kakampi mo me i have utak alam ko kung sino iboboto [EMOJI nail polish]",0,0,0,0,17,0,2025-04-21 13:32:03+00:00,tl,True,464014683511473,918979950471078.0,918979950471078,False,
15909538394467,Matutulog akong may peace of mind dahil malinis ang konsensiya ko at alam kong tama ang mga binoto ko. These are all small wins pero marami pa tayong kailangan gawin! #Halalan2025,0,0,2,0,385,0,2025-05-12 16:08:37+00:00,tl,False,15909538394467,,139136442141146,False,
355233856205747,kasura results ng botohan dito sa montalban kingina seryoso ba talaga kayo dyan,0,0,0,0,10,0,2025-05-12 14:33:14+00:00,tl,False,355233856205747,,389331961031670,False,
991947610398182,Visayas at Mindanao pa rin talaga ang pugad ng fake news kaya madaling nauuto mga tao doon #Halalan2025,1,0,2,0,492,0,2025-05-12 14:23:08+00:00,tl,False,991947610398182,,685200075715286,False,
847424221171672,"Oh, yung mga maka-Tsayna ditong mga Politiko, buking na kayo. Kilala na kayo ng taong bayan. As predicted by Comelec, vote-buying incidents surge Source [LINK] [LINK] Shared via the Google App",0,0,2,0,28,0,2025-05-10 22:51:56+00:00,tl,False,847424221171672,,994744520662101,False,
790696871645055,@995120649715525 Sana Red yung mga bumoto pabor sa citizenship at green si SenRi bilang siya lang ang green flag sa lahat ng yan,0,0,1,0,84,0,2025-01-29 02:20:34+00:00,tl,True,315098135844878,995120649715525.0,561198050999111,False,
382948817610970,@361779071615289 @403780272519270 Career politician. Nagpapakintab lang ng ulo sa Senado.,0,1,1,0,53,0,2025-05-14 10:02:32+00:00,tl,True,963368724181545,361779071615289.0,230077481708471,False,
295175781292038,"AS IN FOR REAL, kasalanan talaga nila yan cuz in my years of studying never na topic ang comelec sa lahat ng Aralin Panlipunan and even nung shs ako sa DIASS wala yan e, the only law na diniscuss samin is the 1987 constitution hanggang shs ganyan lang",0,2,3,0,195,0,2025-03-07 00:33:44+00:00,tl,False,295175781292038,,858722336574281,False,
580164461337491,hindi natatapos ang laban sa eleksyon [EMOJI red heart] [LINK],0,1,3,0,76,0,2025-05-08 02:49:20+00:00,tl,False,580164461337491,,747803066939293,False,
507302837326910,"Nung makita ko plng talaga na pumasok si Bato at Bong Go, ayy wala na. May Villar pa, juskoo parang gusto ko nlng mag migrate sa ibang bansa. Sukdulan ang mga bobotante. [EMOJI smirking face] #Halalan2025",0,0,0,0,575,0,2025-05-12 13:35:39+00:00,tl,False,507302837326910,,4977495831090,False,
481390519091603,"Panahon na talaga para piliin natin ang mga lider na tunay na may malasakit sa bayan, hindi'yung paulit-ulit na lang pero wala namang pagbabago. Sama-sama tayong bumoto para sa bago at tunay na pagbabago. [LINK]",1,0,0,0,11,0,2025-04-21 00:44:43+00:00,tl,False,481390519091603,,994501520995708,False,
213627766337952,Marunong magsimba pero hindi marunong bumoto nang tama,0,0,0,0,13,0,2025-05-12 01:45:42+00:00,tl,False,213627766337952,,338605258574357,False,
315898284182175,"Nakakaawa yun bumoto kay Sara Duterte, hindi man lang mapakinabangan yan bakulaw na Vice President na yan",0,0,0,0,91,0,2025-03-14 13:08:14+00:00,tl,False,315898284182175,,704875185133067,False,
325631187681094,Nag-abala pa gumawa ng list ng dapat iboto! Goods ka dyan,0,0,1,0,20,0,2025-03-17 11:49:43+00:00,tl,False,325631187681094,,48059827751240,False,
498112097006960,"@587875972073636 Feeling maraming alam ang inutil at bobo na senador na ito, sayang talaga ang tax ko sau",0,0,0,0,2,0,2025-04-27 06:54:45+00:00,tl,True,580984895261042,587875972073636.0,682773417190662,False,
427206479923111,@7650979450203 Bakit sa tao na ito ay mga duterte lang ang pinakamalakas para presidente sa 2028? Akala ba ng tao na ito ay magpapabudol pa sa mga kawatan ang mga botante ng Pilipinas? Ngayong gumagalaw na ang mga millenials at gen z na botante ay siguradong talo ang mga kawatan na yan.,0,0,0,0,22,0,2025-05-18 03:47:21+00:00,tl,True,623663446680194,7650979450203.0,554423716436549,False,
292455634567895,Nakakaiyak! Feel ko pasok na sa Top 12. #KikoBam2025 #senator #Election2025PH,0,0,0,0,140,0,2025-05-12 13:01:07+00:00,tl,False,292455634567895,,770095220924139,False,
622704581935049,Sayawan ka ng eh iboboto mo na! Kantahan ka lang eh isasama mo na sa balota! Unahin naman sana ng mga botante ang kapakanan ng bansa at madla,21,3,130,1,1392,0,2025-02-09 01:03:48+00:00,tl,False,622704581935049,,259264753449038,False,
247729783391581,mga bakla wag tamad bumoto kayo estimated lamang is 955 mamagicin q kayo pag natalo tayo rito BEHWHAJWAHWJAHAHA [LINK],0,0,0,0,60,0,2025-03-26 13:54:11+00:00,tl,False,247729783391581,,277258596455278,False,
733578591967133,HINIMOK ni Las Pinas Councilor Mark Anthony Santos ang Commission on Elections Comelec na pangalanan ang limang kandidatong tumatakbo sa pagka-senador na lumalabag sa mga panuntunan sa campaign materials. [LINK],0,0,1,0,352,0,2025-02-16 19:00:01+00:00,tl,False,733578591967133,,66885716433388,True,
469601870432275,"@298710194971273 Napaka simple lang naman ng sinabi. Wag bumoto sa""Pro China""na kandidato. Dapat interes muna ng pilipinas bago ibang bansa. Hindi dapat kontrobersyal yan. Basic yan. Ang tanong, bakit galit na galit ka, at bakit parang alam mo na agad kung sino ang mga""pro china""na sinasabi.",0,0,4,0,44,0,2025-02-24 06:50:28+00:00,tl,True,232708309174815,298710194971273.0,993437081919694,False,
434283852284910,Mas bobo pa sila kaysa kay Comelec Girl! Grrrrrrrr,0,0,0,0,40,0,2025-03-07 01:35:31+00:00,tl,False,434283852284910,,71612708393278,False,
141078292274581,"MAHALAGANG ANUNSYO[EMOJI megaphone] Mananatiling bukas ang lahat ng mga health center sa lungsod sa araw ng halalan bukas, May 12, 2025 mula 8 00AM hanggang 5 00PM. Patuloy na magbibigay ng serbisyong medikal sa QCitizens ang mga tauhan ng City Health Department. Tingnan ang link na ito para sa listahan ng health center sa inyong barangay [LINK]",1,1,3,0,1450,0,2025-05-11 12:26:27+00:00,tl,False,141078292274581,,598431271637004,True,
342913702985376,Bakit kaya si Bam at Kiko lang nakapasok sa Senado? Anong nangyari dun sa iba?,0,0,0,0,62,0,2025-05-15 17:21:17+00:00,tl,False,342913702985376,,606678057090263,False,
618034079393358,Alamin kung sino ang mapanira na ayaw bumoto kay Pastor Apollo C. Quiboloy? [LINK],1,0,5,0,496,0,2025-01-01 11:22:09+00:00,tl,False,618034079393358,,972890161400492,False,
861551373594966,"Ihalal natin ang mga kandidato at partido na nagsusulong ng plataporma para sa ating kinabukasan, karapatan, at kabutihan bilang kabataan [at] malinaw [ito] sa mga plataporma ng mga kandidato ng koalisyong makabayan, taumbayan naman!""Bolinget said. #PAKDAAR2025",0,1,0,0,44,0,2025-04-27 12:16:44+00:00,tl,True,443906617451880,220188407993333.0,220188407993333,False,
855928519852625,vote wisely everyone! bumoto para sa lahat at di sa iisang tao lamang,0,0,0,0,50,0,2025-05-12 04:51:05+00:00,tl,False,855928519852625,,18975754926618,False,
626726959317271,IBOTO NIYO SB19 as grandwinner pero sa USEN! Gamitin niyo din mga emails niyo! Ayun ang mahalaga! DUNGKA SA SHOWTIME @862941748651955 #SB19 #SB19OnItsShowtime,0,0,0,0,56,0,2025-04-26 06:15:21+00:00,tl,False,626726959317271,,412437835645890,False,
803739946790675,@141771773603661 Maging mga senador na mambabatas hindi sumusunod sa Constitution [EMOJI woman facepalming],0,0,1,0,36,1,2025-05-31 07:26:56+00:00,tl,True,241312700930597,141771773603661.0,453836684166219,False,
780328627134414,Maka vote na unta ko ugma kung nagpa register palang ko sa comelec.,0,0,0,0,30,0,2025-05-11 13:35:55+00:00,tl,False,780328627134414,,713955221972623,False,
801576703745616,"Wakasan ang paghahari ng mga political dynasties! Sa darating na halalan, iboto si #16CasinoTeddy. Makabayan, makamasa, hindi korap, hindi galing sa political dynasty.",17,4,50,2,1193,1,2025-04-02 04:04:59+00:00,tl,False,801576703745616,,577599718880651,True,
958526288619522,@505173227680197 Sino ba nagsabi na pag di sya binoto e yung mga clowns ang ipapalit? Pare-pareho lang naman tayong may tig-iisang boto sa gusto nating iboto. Ang daming alternatives na hindi clown na katulad nya rin ang standing sa surveys. Di rin naman sya winnable.,0,0,0,0,6,0,2025-04-10 02:14:26+00:00,tl,True,378590590905544,505173227680197.0,891742035246416,False,
991405648083418,Ayaw ko yata na Marcos din ang ispiker. Ok na na nanalo ka sa senado. Ok na un.,0,0,0,0,7,0,2025-05-23 09:11:57+00:00,tl,False,991405648083418,,386692847042974,False,
228731922207988,Eto daw yung mga hindi dapat iboto,0,0,0,0,13,0,2025-05-09 01:26:52+00:00,tl,False,228731922207988,,326167227998025,False,
685215896232861,mas marami pa yung mga bobo kaysa sa puso #Halalan2025,0,0,0,0,271,0,2025-05-12 15:41:58+00:00,tl,False,685215896232861,,502472921292432,False,
354362820483155,@623361697158128 Botohan kasi kaya priority nila ang makapasok uli sa senado para makakurakot muli ng Double sa ginastos nila. [EMOJI cross mark button][EMOJI cross mark][EMOJI cross mark button][EMOJI oncoming fist],0,0,0,0,155,0,2025-05-12 08:54:59+00:00,tl,True,34431269440644,623361697158128.0,301509197607766,False,
468549105631049,Boto mo ang paborito ko!,0,0,1,0,7,0,2025-05-12 06:22:04+00:00,tl,False,468549105631049,,659589498861153,False,
42851826173784,@403780272519270 Ang goal ng mga kadiring politiko na to ay hindi para maglingkod sa bayan kundi para paglingkuran ang mga pumuprotekta sa kanilang makasariling interes. Wag iboto ang mga hayop na to [EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face][EMOJI clown face],0,0,0,0,7,0,2025-05-11 06:34:08+00:00,tl,True,835563046880056,403780272519270.0,250816408684112,False,
482194849000382,"@715142446378722 @20853693115452 naalala ko tatay ko dito nong 1st time voter pa lang ako. gusto nya iboto kong mayor, kinakapatid nya. tinanong ko kung bakit sya. kasi daw nakiki umpok sa kanila. sabi ko eh wala na syang magagawa kung puro sa umpukan lang. bata pa daw ako kaya makinig. ano sya, swerte? [EMOJI beaming face with smiling eyes]",0,0,0,0,47,0,2025-05-14 03:09:35+00:00,tl,True,74647222831128,715142446378722.0,709716936662752,False,
465428636676410,"Keepers, bumoto ng tama. Bumoto nang tama. [EMOJI raised fist light skin tone]",0,0,0,0,37,0,2025-05-11 13:50:41+00:00,tl,False,465428636676410,,276853565969273,False,
972708184220731,"please wag lang kiko-bam, heidi at luke espiritu ang i-vote niyo. maraming kandidato na karapat-dapat umupo sa pwesto. huwag niyong sayangin'yung slots please",0,0,1,0,19,0,2025-05-09 09:40:26+00:00,tl,False,972708184220731,,364681063273097,False,
742838542168337,"@685859742470773 Siguro bakit hindi nyo subukan na icriticize yun bumulong sa inyo na iboto si bbm? Try nyo isuggest na ang tulad nila kiko at bam ang iboto, parehong malinis, matalino at hindi corrupt.",0,0,1,0,28,0,2025-02-01 14:59:32+00:00,tl,True,67649434996304,685859742470773.0,773607002743281,False,
484384286535495,ang bilis bumoto sa android grabe walang ads [EMOJI pensive face] nung bumoto ako sa phone ni mama pindot pindot lang,0,1,0,0,10,0,2025-05-22 10:16:14+00:00,tl,True,162553129498016,196500537696810.0,196500537696810,False,
836428712447077,@552630089176844 Yung mga bobong botante sila yung mga bumoboto sa mga bobong artista. Kasing level ng utak nila ang mga ito.,0,1,1,0,254,0,2025-02-23 06:05:01+00:00,tl,True,819389992364379,552630089176844.0,791391509587212,False,
75884939587448,"Luke Espiritu and Bam Aquino, Isa ako sa mga nagtiwala at bumoto sainyo this #Election2025 . Sana wag nyo kaming biguin kapag nanalo kayo ngayong election",0,0,1,0,279,0,2025-05-12 00:26:13+00:00,tl,False,75884939587448,,258153527232308,False,
31044792533415,Mas na kamang pako kaysa mga kamang sa kandidato [EMOJI face with rolling eyes] #cdo,0,2,16,1,815,0,2025-05-08 10:03:11+00:00,tl,False,31044792533415,,78212037550068,False,
168863688089475,"@426098887240189 mukha palang napakaplastik at ipokrita na ang dating. wala akong tiwala sa magkapatid na cayetano. at ewan ko sa mga botante at nagtiwala pa sila rito sa #POGOqueen na ito. siya ang author ng #POGOsLaw,'di ba? #mostcorrupt #mostevil",0,0,2,0,67,0,2025-05-19 12:10:20+00:00,tl,True,359883385277433,426098887240189.0,925279596835042,False,
349562082028528,"Ang Bayan Muna at si Amirah Lidasan ay matagal nang kaagapay sa ngalan ng sariling pagpapasya, katarungang panlipunan, at laban sa dayuhang pandarambong sa ating lupang ninuno. Sigaw ng Bayan, Bayan Muna Partylist #59! Ipasok sa Senado, Amirah Mek Lidasan #37",0,0,0,0,38,0,2025-05-09 09:56:38+00:00,tl,True,949966709200641,654986033327320.0,654986033327320,False,
382811440810074,@372769658477055 Feeling intitled .Huwag iboto mga candidates na di marunong o ayaw sumagot sa mva taonong sa kanila.,0,0,0,0,8,0,2025-02-24 19:12:25+00:00,tl,True,437030874093836,372769658477055.0,462087572023511,False,
110065151564628,"Tuwing halalan, mga sikat at may gimik lang ba ang hinahanap ng mga botante? Lumabas sa pag-aaral na mas mahalaga na sa maraming botante ang tugon ng mga kandidato sa mga isyu na malapit sa sikmura ng mamamayan. [LINK]",2,1,7,1,4109,0,2025-04-10 12:12:43+00:00,tl,False,110065151564628,,510149406765704,True,
117762863294530,@74649779260 @864690867426781 Pag dika bumoto mas malaki ang chance na hindi na tayo makakausad sa bansang to.,0,0,3,0,216,0,2025-02-20 11:33:28+00:00,tl,True,171195536138273,74649779260.0,338051215455806,False,
596352691648612,"Idineklara ng Malaca ang ang Mayo 12, 2025 bilang special non-working holiday sa buong bansa upang bigyang-daan ang maayos na pagboto ng mga botante para sa midterm elections. [LINK]",0,0,0,0,42,0,2025-05-07 04:00:00+00:00,tl,False,596352691648612,,66885716433388,True,
329851720197980,"@325002683734926 @150894323973446 agree to other's comments. disqualify na lang kasi kung tatangapin ang sorry, mauulit lang. gagawin pa din yan. pero syempre, walang ipin ang comelec, ministerial lang sila, yun lagi. sasabihin dapat may mag file ng case sa kanila. pero after election pa yung decision. haay",0,0,0,0,8,0,2025-04-04 11:39:04+00:00,tl,True,746335028620349,325002683734926.0,921006809010115,False,
300266582790461,"@302020071044283 Mang Edu, ang hanap po natin sa lahat ng posisyon sa darating na eleksyon mapa Senador, Kongresman, Gob, ViceGob, Mayor, ViceMayor eh hindi dapat magnanakaw, comedian, dancer at ambisyosong no-experience. Sana sinabihan mo si Lucky na tumatakbong ViceGob ng Batangas. Kapalmuks![EMOJI face with rolling eyes]",0,0,0,0,43,0,2025-04-24 05:54:20+00:00,tl,True,298140176048675,302020071044283.0,457110030136154,False,
57136567039188,@349622542467811 @481321153172798 So alam na pagdating eleksyon sampolan si Camille Villar,0,0,1,0,33,0,2025-05-02 10:17:19+00:00,tl,True,22864479280863,349622542467811.0,82903259175935,False,
895127344962706,Tangina naman pamilya to oh ang random ng iboboto puta kung sana nag tanong kayo sa may alam sa senado edi sana maayos ang boto tanguna kakabadtrip,0,1,0,0,21,0,2025-05-11 23:28:19+00:00,tl,False,895127344962706,,397547195412885,False,
293775066484098,"Nakakatuwa na most of my friends and teammates nakatutok sa results ng halalan. I m on a right circle, I guess.",0,1,4,0,46,0,2025-05-12 14:24:52+00:00,tl,False,293775066484098,,581541284386517,False,
901306962520897,"bumoto ng matalino, bumoto nang matalino. [EMOJI pink heart][EMOJI green heart]",0,0,2,0,22,0,2025-05-11 15:25:49+00:00,tl,False,901306962520897,,631629904436502,False,
225008368069125,super shallow mindset. yang strategy strategy niyo na yan ang dahilan kung bakit hindi nauubos ang trapo at mga walang kwenta sa gobyerno. dapat mas mag-aim tayo magpasok ng mga totoong may magagawa para sa bayan AT KAYA NATIN YAN kung walang ganito mag-isip,173,1,735,5,13225,10,2025-05-12 16:13:08+00:00,tl,False,225008368069125,,16918475362154,False,
176620904530143,Pwede na ba ko maging parte ng SC? Kasasabi ko lang na balat sibuyas ang tuwadcom at mga mambabastos na bumoto sa impeachment case ng VPSD. BOBONG MGA #MAMBABASTOS! MAGSITRABAHO KAYONG MGA PALAMUNIN NG TAONG BAYAN! #HindiMOOEPeraYan,0,0,0,0,26,0,2025-02-05 13:14:54+00:00,tl,False,176620904530143,,437811230525731,False,
596523357652748,"PNP, nananatiling neutral sa buong panahon ng halalan 2025 [LINK]",0,0,0,0,83,0,2025-05-14 11:35:54+00:00,tl,False,596523357652748,,510297630010594,False,
152784430996356,@80997415385443 @70276552741273 Eh yung mga pinatay na wala naman kasalanan? Yung gaya ni Kian na basta na lang dinampot habang nagsasara ng tindahan at pagkatapos ay pinatay kahit ba sinabi na niya na may test pa kinabukasan? Na ang mga magulang ay bumoto pareho kay Duterte?,0,0,0,0,89,0,2025-03-13 05:07:51+00:00,tl,True,316120492150071,80997415385443.0,769443859950921,False,
116528291226766,@457193318055241 Taina tatanga kasi bumoto [EMOJI red heart],0,0,0,0,45,0,2025-04-27 02:37:50+00:00,tl,True,723562428324694,457193318055241.0,943162703793989,False,
505560208353342,dapat yung tatlo jan na bumoto ng yes bibili pag nag qs ako ha,0,1,0,0,75,0,2025-04-18 17:55:46+00:00,tl,False,505560208353342,,919809095380170,False,
726117275379838,@338323525360426 @837766740003342 @556776310795431 So hindi bumoboto ang mga miyembro ng sarili nilang gustong kandidato? Maliban kung ang gusto mo ay katulad ng nasa listahan. Interesting [EMOJI grinning face],0,0,0,0,253,0,2025-05-10 08:32:46+00:00,tl,True,137167243031092,338323525360426.0,246774311989004,False,
830852389050608,"Isang reason din bat nanalo si Bam and Kiko, yung fake news and trolls nabawasan. Dati, kada post sa kanila sa kahit na anong pages, uunahan ng hhaa reacts tapos yung edits na gagawin silang katatawanan. #Halalan2025",0,0,2,0,458,0,2025-05-12 15:58:52+00:00,tl,False,830852389050608,,30523743260721,False,
578800240881370,"IWASAN ANG MGA RED FLAG [EMOJI cross mark] Sa May 12, mayroon kang kapangyarihan na pumili ng mga pinuno na makapag-aangat ng iyong komunidad, at ng ating bansa. Kilalanin ang mga kandidato para senador, party list, at mga lokal na posisyon. Bisitahin ang kanilang profile pages sa Rappler election site. #PHVote #AmbagNatin [LINK]",5,3,14,0,2815,0,2025-05-11 12:01:20+00:00,tl,False,578800240881370,,289929405221207,True,
115490862694855,As if naman hindi nadadamay si James Reid his artists dahil sa kiffy ni Yuckssi haha Yearly na lang nasa Ka0gma haha Nagpasalamat naman si [EMOJI pile of poo] sa chaka na trapo hahaha [LINK],0,0,3,0,141,0,2025-05-30 02:15:27+00:00,tl,False,115490862694855,,635432770714943,False,
45512162041037,@901946442613399 Hoooy wala kang karapatang magmura! Murahin at duraan mo mga sarili nyo! Sino ba bumoto diyan di ba kayo? Mga hangal!,0,0,0,0,23,0,2025-01-13 05:16:32+00:00,tl,True,543811775533528,901946442613399.0,441035468079304,False,
247023865151906,This only proves to us na hindi talaga magaling pumili at bumoto ang mga Pinoy.,0,0,0,0,12,0,2025-04-26 12:45:51+00:00,tl,False,247023865151906,,585175018375266,False,
899147309921510,"@284587399853758 Sa lugar namin first ever election na walang patayan at taguan ng botante, pano tinapos na nila ang arch enemy nilang lagi silang talo tuwing eleksyon [EMOJI oncoming fist light skin tone][EMOJI victory hand light skin tone] hindi ako taga mindanao ha [EMOJI loudly crying face]",0,0,3,0,1669,0,2025-05-12 15:03:09+00:00,tl,True,982388136799695,284587399853758.0,452517126309631,False,
276990584347554,HUWAG PO NATING IBOBOTO ANG LAHAT NG KANDIDATO NI DIGONG mga trapo rin ang line up ni macoy. iboto po natin sina BAM AT KIKO,2,0,3,0,45,0,2025-02-16 06:49:50+00:00,tl,False,276990584347554,,14413797092334,False,
258359561017831,"All issues aside, 4 days na lang election na. Please vote wisely. Pumili ng maayos na kandidato. Yung makakatulong sa bayan at sa mamamayan. Hindi lang dahil kilala .",605,5,1837,23,35548,17,2025-05-08 03:11:31+00:00,tl,False,258359561017831,,998766885741232,False,
327524078881608,"ADVISORY Suspendido ang number coding scheme sa Lunes, Mayo 12, 2025 alinsunod sa #Elections2025. Idineklara ng Malaca ang ang Lunes bilang special non-working holiday upang bigyang-daan ang lahat ng Pilipino na makaboto sa halalan. [EMOJI camera with flash] MMDA Facebook #WalangCoding #DiskursoPH [LINK]",0,0,0,0,27,0,2025-05-08 04:02:44+00:00,tl,False,327524078881608,,777389102068627,False,
637266619924131,"Dalawang Automated Counting Machine nasira sa Brgy. Ibabang Dupay, Lucena City, Quezon Maaga man tumungo ang ating mga botante sa presento ay hindi naiwasan na magkaroon ng aberya kung saan dalawang ACM ay nasira sa dalawang presinto ayon naman sa mga nakapagpadaloy ng botohan dito ay tumawag na sila ng technician mula sa COMELEC para isaayos ito. Eksakto alas-5 ng umaga ay binuksan na ang voting center sa Lucena East VIII Elementary School upang bigyang-daan ang ating mga kababayang botatante na PWD at senior citizens para agad na makaboto. via Martin Banaag #NET25NewsandInformation #MataNgHalalan #Eleksyon2025 #Halalan2025 #QuezonProvince",0,0,2,0,79,0,2025-05-11 23:37:59+00:00,tl,False,637266619924131,,855420128935000,True,
281923579490465,#FrontlinePilipinas Sinimulan na ng Commission on Elections #COMELEC ang pamimigay ng voter s information sheet sa milyon-milyong botante. #BilangPilipino2025 #News5 via JC Cosico [LINK],1,0,0,0,440,0,2025-04-02 11:50:00+00:00,tl,False,281923579490465,,589029215591253,False,
901017268689926,Kaya ang tagal bumoto ng iba kasi on the spot silang namimili ng iboboto sa balota [EMOJI loudly crying face][EMOJI loudly crying face][EMOJI loudly crying face],0,0,9,0,513,0,2025-05-12 02:35:06+00:00,tl,False,901017268689926,,436178507777325,True,
942065362853833,pati si Lord ata nagagalit sa resulta ng botohan [EMOJI pensive face],0,0,1,0,16,0,2025-05-12 13:54:01+00:00,tl,False,942065362853833,,151317653815536,False,
756039695915809,kaya pala di nagcancel ng class today kasi para sa mga trapo na pupunta lol ngayon na umalis na sila suspended na yung class. HAHAHAHAHAHA talaga ba bulsu,0,0,0,0,72,0,2025-05-07 11:35:21+00:00,tl,False,756039695915809,,270236539384386,False,
264678134173211,bumoto nang matalino tapos ang strategy pala is bumoto ng lesser evil kuno [EMOJI pensive face],0,0,1,0,86,0,2025-05-13 16:42:44+00:00,tl,False,264678134173211,,936666047375730,False,
656862166076588,Ung mga binoboto ko natatanggal. From CHAKIRA to MILI. I guess dapat kong iboto ung mga di ko bet para ma-jinx [EMOJI face holding back tears][EMOJI loudly crying face] #PBBCollab3rdDuoEviction,0,0,0,0,280,0,2025-04-26 11:44:05+00:00,tl,False,656862166076588,,522892118513892,False,
21174202003092,"TINGNAN! Regional Directors, inatasan ng PNP Chief na inspeksyunin ang kanilang unit ngayong araw upang tiyakin ang kahandaan sa Halalan 2025. [LINK]",1,1,4,0,25,0,2025-05-09 08:58:58+00:00,tl,False,21174202003092,,554159458078796,False,
349520633266348,magbantay muna tayo ng botohan,0,0,0,0,94,0,2025-05-12 13:02:34+00:00,tl,False,349520633266348,,818729017238638,False,
177406829498631,@556776310795431 Mga bobotante ang problema.Nagpapagamit sila.,0,0,0,0,5,0,2025-05-11 15:17:20+00:00,tl,True,237868342087268,556776310795431.0,570206773184973,False,
263788157173736,"Hanggang dulo ang suporta ni PDP Laban President, Senator Robin Padilla, sa kandidatura ni senatorial aspirant 10 Atty. Jimmy Bondoc ngayong May 2025 elections. Kalidad na serbisyo-publiko, panigurado! Kay Atty. Jimmy Bondoc na tayo! Let him be the one sa Senado! 10 sa balota BONDOC, JIMMY #PDPLaban #PilipinasDutertePaRin #Duter10",14,7,53,0,644,0,2025-05-06 00:00:00+00:00,tl,False,263788157173736,,416047815603937,True,
635762151016226,@995120649715525 huwag iboto si tolentino traydor ang politikong ito,0,0,1,0,6,0,2025-01-29 09:00:18+00:00,tl,True,708282633067181,995120649715525.0,536695480593751,False,
224192984725280,"At 3 araw pa naman bago ang ELEKSYON, sana naman magbago ang PILIPINAS sa mga bobotong SENADOR na MATAPAT at MATINO para sa Bansa",0,0,0,0,17,0,2025-05-09 10:04:54+00:00,tl,False,224192984725280,,752600835383625,False,
198242115135823,"Universe, please intervene pakilaglag nung mga trapo! #Halalan2025 #Eleksyon2025",0,1,6,0,809,0,2025-05-12 13:16:59+00:00,tl,False,198242115135823,,565818593178690,False,
392672523216938,PLEASE SHARE AND LIKE THE ORIGINAL POST! YOUR ARMED FORCES NEED YOUR HELP! PAALALA SA LAHAT! Huwag iboto ang KABAG PARTYLIST na sakit sa sikmura ng bayan! -abataan Partist [EMOJI cross mark] -ct Teachers[EMOJI cross mark] -ayan Muna[EMOJI cross mark] -nakpawis[EMOJI cross mark] -abriela Women's Party[EMOJI cross mark] . #fyp #viralpost2025 [LINK],0,0,0,0,6,0,2025-05-03 07:43:00+00:00,tl,False,392672523216938,,857526596593202,False,
