pseudo_id,text,retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,createdAt,lang,isReply,pseudo_conversationId,pseudo_inReplyToUsername,pseudo_author_userName,author_isBlueVerified
600748497996375,"THIS STUPID MAN. Jusko yung mga bumoto dito, kayo mag recount sige.",0,0,0,0,17,0,2025-05-13 18:08:24+00:00,tl,False,600748497996375,,979257502764931,False
926929400876440,#PapalConclave Nagdadagsaan na ang mga tao sa St. Peter's Square sa Vatican City at matiyagang naghihintay sa resulta ng botohan ng Cardinal Electors para sa bagong Santo Papa. screengrab via Vatican Media [LINK],0,0,1,0,863,0,2025-05-07 16:07:57+00:00,tl,False,926929400876440,,430526661831933,False
837865631470083,mga bumoto sa mga 8080,0,0,0,0,32,0,2025-05-14 10:02:34+00:00,tl,False,837865631470083,,607436822149724,False
677081098463140,ambobobo talaga ng mga bumoto pa ein sa kanya ahahaha bahala kayo diyan,0,0,0,0,18,0,2025-05-12 16:12:48+00:00,tl,False,677081098463140,,969485476642353,False
182494594962266,Sa lahat ng bumoto sa Kiko-Bam mag date tayo face holding back tears face holding back tears,0,0,0,0,65,0,2025-05-13 17:51:33+00:00,tl,False,182494594962266,,961850263615079,False
60250123128570,"LOOK Task Force Respect na naglalayong iregulate ang pagsasagawa ng survey sa panahon ng eleksyon, inilunsad ng COMELEC @430526661831933 [LINK]",1,1,2,0,1495,0,2025-02-27 06:16:11+00:00,tl,False,60250123128570,,305510380844993,False
747819528996609,"HINDI HANDA ANG TAO SA DIPLOMASIYA AT STATESMANSHIP THEY SEE THOSE AS BEING PLASTIC AND SOUNDING TRAPO AT NAIINIS AKO KASI YUN TALAGA i strongly urged my mama to vote for kiko by enumerating lahat ng nagawa nya tapos sasabihin nya lang ayoko dun, trapo",0,1,0,0,51,0,2025-05-12 02:32:00+00:00,tl,False,747819528996609,,797832841663148,False
239682121152781,Hitsura din sya ng hindi dapat iboto. relieved face,0,0,1,0,81,0,2025-04-06 18:32:13+00:00,tl,False,239682121152781,,958268602158230,False
518152610276081,maarte lang ba ako o sadyang ampanget ng ballpen ng comelec,0,1,0,0,48,0,2025-05-12 09:17:16+00:00,tl,False,518152610276081,,415361496865825,False
908176991748080,@880839159222634 Robin di ka ba nako konsensya nyan tumatanggap ka ng sweldo kahit wala kang alam sa trabaho sa senado. Sayang ang kinakaltas na monthly witholding tax sa mga sweldo naming mga ordinaryong mangagawa para ipang pa sweldo sa iyo na walang ginagawa sa senado.,0,0,0,0,17,0,2025-05-15 12:40:04+00:00,tl,True,170873536576526,880839159222634.0,916410193765411,False
489178919619826,Tang ina nung 2022 within 30 minutes nasa 80 na yung resulta. Ngayon yung 10 na na-transmit ni hindi man lang maipakita yung resulta? Gaguhan? #Halalan2025,4,0,5,0,1293,0,2025-05-12 11:36:53+00:00,tl,False,489178919619826,,208202802317893,False
410399123139983,sa mga taga Laguna sa pagsuporta sa kanya sa loob ng tatlong termino. Hiling ng mag-asawa ang malinis at patas na halalan at kung maaari ay respetuhin ang boto ng taumbayan. Nagpapasalamat din sila sa pagsuporta sa kanila ng Iglesia Ni Cristo. @589029215591253 @292352624283482 [LINK],1,0,0,0,536,0,2025-05-12 07:46:18+00:00,tl,True,456681350296574,302222811410844.0,302222811410844,True
198651928744177,@392947941678349 @666923113467151 @388043756860081 Sinong sila? Mga Marcos? Di ko naman sila sinasabi na malinis eh! Natural lamang na idolo mo ang inuuna kasi wala syang IMMUNITY! Samantalang ang presidente mayroong immunity! Ano ngayon kung nagsisibabaan sa pwesto ang mga Secretary nya? Di naman ako bumoto sa kanya eh!,0,1,0,0,7,0,2025-03-09 11:54:24+00:00,tl,True,224640754268790,392947941678349.0,88987228372981,False
734488883547935,giving them benefit of the doubt e loudly crying face iniisip ko bumoto sila kahit hindi? HAHHAHA,0,0,0,0,28,0,2025-05-12 11:51:07+00:00,tl,False,734488883547935,,257738992131142,False
573774908732781,Comelec en Banc dismissed the election protest of ex Gov Tallado against current governor Dong Padilla [LINK],0,1,4,0,501,1,2025-03-17 01:03:49+00:00,en,False,573774908732781,,438468324738439,True
278187485966815,"Makabayan's success in #Halalan2025 almost FOURRRR MILLION votes! is proof that we're closer than ever to a government and country lead, not by political dynasties and the ruling class, but by THE Filipino. Hard working and woke to the suffering of the masses.",0,0,1,0,462,0,2025-05-12 15:51:18+00:00,en,False,278187485966815,,816728132838283,False
656815878782435,@589029215591253 Senador para sa? Bayan or sa mga Duterte? Nka 3 yrs n pla cya. Hahahhahaa. 3 yrs p kmi mg titiis s knya zany face,0,0,0,0,89,0,2025-05-21 22:54:32+00:00,tl,True,274344939492664,589029215591253.0,578373265287302,False
273296377668491,"Tumakbo at nanalong senador, pero hindi maalam sa RA 8491? face with raised eyebrow",0,1,0,0,46,0,2025-05-15 00:23:53+00:00,tl,False,273296377668491,,588167829995313,False
466660960950715,"@401486171468216 Pero kayo lahat yan bumoto din kay BBM. Lahat bobo, mabilis mabudol, DDS fanatics.",0,0,1,0,104,0,2025-03-29 04:48:42+00:00,tl,True,278055096302332,401486171468216.0,181444945491487,False
439949092763903,"@259264753449038 Also, the Devil was the result of Greedy Poe and Escudero while BBM Cheated his way to the Top Job courtesy of his friend in Comelec Garcia. Agree, wasted 12 years looking forward. Facts. Cheers!",0,0,0,0,52,0,2025-03-08 03:14:23+00:00,en,True,991078158983111,259264753449038.0,292422133689770,True
645180483972272,@964142118277138 Saan na ang boto mo,0,0,1,0,138,0,2025-05-12 22:04:39+00:00,tl,True,485692473317776,964142118277138.0,553852232056456,False
720092720289851,"@500052637110278 Kayo ba ang nakatira sa Davao? Hahahahha puro kayo dada, paki nyo ba sa Davao? Puro kayo bobo mga taga Davao, eh kayo yung bumoto kay lapid. Kumusta area niyo? shushing face face with peeking eye",0,0,1,0,142,0,2025-05-19 00:30:03+00:00,tl,True,904068968337279,500052637110278.0,882686411296561,False
354421657122240,Please kung tatakbo ulit si leni for president kunin niya si vico na vice president since last term na ni vico then kunin din niya si joy belmonte for senator ganern #Halalan2025,0,1,3,0,346,0,2025-05-13 06:35:59+00:00,tl,False,354421657122240,,980677459413861,False
22912247777186,"Bumalik na siya! Masayang sinalubong ng mga supporter si Isko Moreno Domagoso pagpasok sa session hall ng Maynila nitong Martes, isang araw matapos ang #Halalan2025. @403780272519270 [LINK]",0,0,2,0,405,0,2025-05-13 10:08:02+00:00,tl,False,22912247777186,,510634990947092,False
722887850895405,"landslide wins for Robredo, Sotto, Belmonte hindi swerte ang Naga, Pasig, at QC bumoto lang sila ng tamang tao at bumoto sila nang tama",0,0,0,0,72,0,2025-05-12 16:52:54+00:00,tl,False,722887850895405,,996753018095343,False
740184032818771,Sige lang Inquirer. Araw-arawin nyo pa kapopost jan kay Villar. Para may daily reminder kami na hindi sya dapat iboto.,0,0,3,0,118,0,2025-02-10 08:51:00+00:00,tl,False,740184032818771,,991513808815647,False
620779025171392,"what if pag gising ko bukas, nasa top 12 na sina mendoza at espiritu #Eleksyon2025 #Halalan2025 #Election2025",0,0,1,0,315,0,2025-05-12 15:11:26+00:00,tl,False,620779025171392,,616932215629927,False
906997789357801,@218469242110242 KASAMA NILA KIKO AT BAM SA SENADO. SA ALYANSA ITO LNG ANG IBOBOTO KO.,0,0,0,0,28,0,2025-05-09 14:45:05+00:00,tl,False,906997789357801,218469242110242.0,218469242110242,False
358488679506168,KIKO-BAM AKBAYAN sparkles #Halalan2025,0,0,3,0,360,0,2025-05-12 14:16:40+00:00,tl,False,358488679506168,,682915923394116,False
51182924103432,"@995120649715525 Pretty much. The Senate already has a bunch of clowns in it, gusto pa ng mga bobotante magdagdag.",0,0,7,0,506,0,2025-04-19 16:17:52+00:00,tl,True,737368928110060,995120649715525.0,197226513192209,False
13533354471592,Tapos magrereklamo na bat si Fia nanalo? Bumoto ka ba? rolling on the floor laughing,0,0,0,0,26,0,2025-04-26 11:09:40+00:00,tl,True,778793612953814,212020368734362.0,212020368734362,False
221790045080320,"kahit hindi siguradong mananalo mga kandidato ko, hindi ako papanig sa lesser evil kung meron namang good people. kung kayong mga nag-lesser evil eh binoto yung mga non-evils, malaki chance natin.",0,0,0,0,0,0,2025-05-12 18:47:42+00:00,tl,True,964490379330979,804667170869730.0,804667170869730,False
787264188094559,The Commission on Elections Comelec Baguio City facilitated the conduct of the Local Absentee Voting LAV for cadets of all ranks at the Philippine Military Academy PMA on 28 April 2025. Read more at [LINK] #DailyTribune #COMELEC [LINK],0,0,0,0,67,0,2025-04-28 08:17:26+00:00,en,False,787264188094559,,562003612703769,True
963732167434109,Top 12 lang mga bakla baka 13 iboto nyo isisi nyo pa sakin yan ha BQAHAHAH,0,2,83,1,2292,0,2025-05-08 05:23:48+00:00,tl,True,918826312670434,683071675283022.0,683071675283022,False
800045211272746,"@975404515899393 Sino bang Senador ang may nagawang makabuluhan sa bansa na mag-aangat muli kapantay ng mga bansang kulelat sa atin nung dekada 40 at 50 tulad ng Singapore, Malaysia, S. Korea, Thailand? Kahit nga ang Vietnam napag-iwanan na tayo.",0,1,0,0,39,0,2025-05-13 08:10:00+00:00,tl,True,673813284820331,975404515899393.0,198019027960357,False
123366173642806,"Sa mga kakamFAKE na tanong ng tanong kung iboboto ung ibang kandidato kung hindi na iboboto si M m Heidi.Aba!? Wag kaung pala desisyon, kung hindi kau decided sa mga iboboto nyo wag kau mgsurvey. Kau tlga ang problema e. Kau ung SHUNGA sa pagpili dahil gumagaya lang kau.",0,0,0,0,8,0,2025-04-09 14:18:33+00:00,tl,False,123366173642806,,973534796902580,False
565358118556108,It s official! 12 Senators proclaimed for 20th Congress by Comelec! [LINK],0,0,1,0,11,1,2025-05-17 18:50:52+00:00,en,False,565358118556108,,251674862751036,False
765578020225023,@689713419197047 My respect Senador God bless you folded hands folded hands folded hands folded hands United States United States United States United States,0,0,1,0,11,0,2025-04-18 03:33:33+00:00,en,True,919001962493810,689713419197047.0,155264219691771,False
244630836396410,maging matalinong botante at bumoto ng matalino !,0,1,1,0,201,0,2025-05-11 12:54:19+00:00,tl,False,244630836396410,,741403245556126,False
836429723342116,sorry me libreng pa sopas sa precinct namen after bumoto nail polish light skin tone [LINK],0,1,1,0,72,0,2025-05-12 10:54:17+00:00,tl,False,836429723342116,,974487170934741,False
207045658002611,Di ko talaga gets bat nag rally mga judger sa aktibista! Sila sila rin lang naman bumoto dyan loudly crying face [LINK],0,0,0,0,13,0,2025-01-13 21:27:08+00:00,tl,False,207045658002611,,853174506107013,False
89353288064693,The Commission on Elections Comelec has reminded overseas Filipino voters who plan to vote online for the 2025 midterm elections to register in the pre-voting enrollment system. Click the photo to read more [LINK],0,0,1,0,1503,0,2025-02-19 02:20:00+00:00,en,False,89353288064693,,225867148354714,True
23800124450953,The Commission on Elections COMELEC has assured that there has been no cyber security breach of its systems. [LINK],0,0,0,0,85,0,2025-02-18 09:32:26+00:00,en,False,23800124450953,,774669599076699,True
27173579212196,"The Commission on Elections reminds voters to bring a valid government-issued ID, check their precinct numbers before heading to the polling place, follow health and safety protocols as needed, and make sure to mark their ballots properly to avoid errors. #BagongPilipinas [LINK]",0,0,0,0,58,0,2025-05-11 21:33:04+00:00,en,False,27173579212196,,684212581858386,False
600634941617177,@610692838172765 @690883004797923 @574119407300344 Napakaraming butas Ang election code of the Philippines @655121507451711 @272211934715243 @690883004797923 @599606626240481,0,0,1,0,17,0,2025-04-08 11:55:53+00:00,tl,True,533492979756905,610692838172765.0,920652244869747,False
936381213866813,"@776109641341820 @553788313781654 Tao ni bangag ang chairman ng comelec na nag aprub sa pagpasok ng mamamahala sa mga makina na gagamitin sa proseso ng pagboto at bilangan,maging mapagmatyag sa mga mangyayari sa araw ng eleksyon,suriin balota at baka may nagshade na sa mga pangalan ng kandidato ng Team Bagoong",0,0,3,0,114,0,2025-02-20 13:15:43+00:00,tl,True,216221437879098,776109641341820.0,601752683822196,False
938048152940705,"Now an Orphan and an Only Child, Imee Marcos Puts Herself Up for Adoption #PhilippinePolitics #Philippines #imeemarcos #marcos [LINK]",0,0,0,0,28,0,2025-05-12 10:39:57+00:00,en,False,938048152940705,,205426632464050,False
989339590375449,"Voted with pride, dinner with joy! #Halalan2025 #alterbaguio #alterbaguiocity",0,0,0,0,658,0,2025-05-12 13:06:02+00:00,en,False,989339590375449,,472105807879577,False
237974507190021,"@338334215331285 jusko anong gagawin yan sa senado , camille villar ,lito lapid, bato dela Rosa ano bang mayroon sila na wala yung iba loudly crying face loudly crying face",0,1,0,0,52,0,2025-05-12 15:43:57+00:00,tl,True,383048013298021,338334215331285.0,5283355506369,False
39676666444090,@21074776398177 so unfair talaga sa mga taong bumoto para ma save ang gusto nila tas babalik lang pala sa bnk,0,0,1,0,18,0,2025-05-11 11:40:50+00:00,tl,True,480150429774727,21074776398177.0,69772981223884,False
219194727415548,"Napakahirap mong mahalin, Pilipinas. #Halalan2025",0,0,0,0,415,0,2025-05-12 14:36:20+00:00,tl,False,219194727415548,,238834024859644,False
415533042353846,"very active kami ng tatay ko sa diskusyon earlier today about sa halalan. then i mentioned""uray ni bam ken kiko man lang makastrek""and he said""amman makastrek da""face holding back tears face holding back tears face holding back tears face holding back tears KOREK KOREK KOREK huhu kinikilig and proud ako sa parents ko for asking for a list and also actually",0,1,0,0,65,0,2025-05-12 19:53:39+00:00,tl,False,415533042353846,,261270661892887,False
521206928307069,"Join Us for IoCPTV s""The People's Platform Every Candidate, Every Voice""featuring Attorney Sonny Matula speech balloon Got Questions for Attorney Sonny Matula? Drop them in the comments and join the conversation! #ThePeoplesPlatform #SonnyMatula #Halalan [LINK]",0,0,1,0,3,0,2025-01-31 08:18:35+00:00,en,False,521206928307069,,179658729831491,False
141272877200861,@325680252986141 Kapal sayang sahud ni walang batas na nagawa para sa bayan! Pakalat kalat lang sa Senado. Pwe!,0,0,0,0,3,0,2025-05-18 03:32:50+00:00,tl,True,322040994272269,325680252986141.0,469560310977334,False
350351662947850,"@632939920872862 Healthcare ang naging branding ni Bong Go. And tbh yan kasi ang isa sa pinakahinahanap ng mga botante. Yung iba kasi puro promise pa lang sa Healthcare sector, pero si Go medyo nagka-footing na sya when he""delivered""sa 6yrs nya sa Senate. tired face",0,0,0,0,46,0,2025-05-12 16:49:28+00:00,tl,True,49181065526674,632939920872862.0,765712185455471,False
694013335743620,"LOOK Atty. Kevin Anarna was proclaimed as Silang Mayor today, May 13, at the Silang Municipal Hall. He garnered a total of 42,157 votes according to the partial and unofficial results from Comelec. [LINK]",0,1,0,0,74,0,2025-05-13 03:50:33+00:00,en,False,694013335743620,,871097445862572,False
214792694901750,Hindi din namin maunawaan si Heidi pero ginalang din naman namin ang stands nya when it comes sa Same Sex Marriage. Tapos ngayon since hindi align sa values and principles sa botante nyo isisisi. Ano pong klaseng pag iisip yan? Ang babaw mo. Napakababaw. clown face,0,0,2,0,299,0,2025-04-09 06:59:53+00:00,tl,False,214792694901750,,650059105798903,False
769083155096222,"President Ferdinand'Bongbong'R. Marcos, Jr. has certified as urgent a bill postponing #elections in the southern region of Bangsamoro, according to his office.""#Philippines #BARMM #Eleksyon2025 #Halalan2025 [LINK] [LINK]",0,0,1,0,57,0,2025-01-30 03:01:00+00:00,en,False,769083155096222,,800446413615876,False
467033699312250,Ka Danilo sana isanpa ulit sa susunod na Halalan,0,0,0,0,32,0,2025-05-13 02:16:49+00:00,tl,False,467033699312250,,855630123669779,False
857884632453049,@505173227680197 Bumoto nang tama cross mark Bumoto ng may tama check mark button,0,0,0,0,7,0,2025-02-21 20:45:58+00:00,tl,True,896504741138965,505173227680197.0,287447662974928,False
31105647883473,"Is back OBB in 2010 or 2013 mismo yan""Ako ng Simula""pati transition nila #Halalan2025 [LINK]",0,0,1,0,258,0,2025-01-14 08:55:10+00:00,tl,False,31105647883473,,293361673268247,False
954883410953830,Kausapin mo yang kapatid mo @861738054403097 . Napakinabangan na nya si Sara sa katatapos lang na eleksyon. Traydoran na.,0,0,0,0,327,0,2025-05-14 04:59:41+00:00,tl,False,954883410953830,,355893392929594,False
11121572975387,@277886465645162 ohhh myyy @221718365797434 #halalan2025,0,0,2,0,271,0,2025-05-13 09:02:34+00:00,en,True,943770952174891,277886465645162.0,166963598567501,False
144311482321895,Kung voting lang din yan wag nyo na pakita yung percentage haha wala na kaming budget at drive bumoto. Pasok nyo na lang yung highest lol,0,0,0,0,46,0,2025-05-11 10:43:42+00:00,tl,False,144311482321895,,336536212210462,False
240447105686744,@589029215591253 Drama mo Bong Go. Mga kapwa ko Pilipino please lang wag nyo na iboto ang taong ito.,0,0,0,0,4,0,2025-03-19 14:10:14+00:00,tl,True,561476352799188,589029215591253.0,883546480344026,False
640462587265918,@505173227680197 tama no to bam and kiko and Ml partylist. mga wlang kwenta tagal ng nasa senado dati wlang nagawA tapos gustong bumalik sa senado? rolling on the floor laughing rolling on the floor laughing,0,3,0,0,640,1,2025-05-11 12:01:22+00:00,tl,True,912725469552514,505173227680197.0,922077576921586,False
278401281160150,Comelec eyes makeshift precincts in areas affected by Kanlaon [LINK],0,0,0,0,11,0,2025-04-08 17:26:35+00:00,en,False,278401281160150,,658399816254108,False
167291071602268,SAN NA BA UNG FACT CHECK KAY BONG GO ANG TAGAL POTA KALA MO TUNAY YUNG INTENSYON SA MALASAKIT CENTER ALAM KO PANG TRAPO MOVE YON E,0,0,0,0,14,0,2025-05-13 02:02:26+00:00,tl,False,167291071602268,,669125337738298,False
590401820128693,@901946442613399 Mga hayup talaga yung mga bumoto kay Jr. Mga kampon kayo ng demoyo. Dinamay nyo pa ang buomg pilipinaa. Mga salot kayo!,0,0,0,0,34,0,2025-01-22 04:02:38+00:00,tl,True,24811136222634,901946442613399.0,407611163432223,False
566505545048029,@623361697158128 ayaw ko ng kandidato na kumakain sa takip ng kaldero rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,0,0,2,0,57,0,2025-04-20 09:38:11+00:00,tl,True,542063820323307,623361697158128.0,896291098296240,False
33986362146132,"Then to determine Address-Based Samples, Pulse uses a multi-stage sampling technique which the first step divides 2400 respondents to 5 respondents per barangay 480 barangays. That 480 is distributed proportionally to the number of registered, likely voters based on COMELEC. [LINK]",1,1,15,0,821,2,2025-04-13 06:58:54+00:00,en,True,320248390543274,398527676610931.0,398527676610931,False
573367350478065,"@505173227680197 Naku, wag iboto yan sarili lng iniisip hindi ang kapakanan Ng bayan.",0,0,0,0,7,0,2025-02-03 16:25:44+00:00,tl,True,25716176446944,505173227680197.0,625400277582126,False
280639481262191,Para may away daw sa senado para mas exciting loudly crying face,0,0,0,0,58,0,2025-05-13 08:48:53+00:00,tl,False,280639481262191,,820829611184859,False
563210931698325,dugyouth pero puro 40 and above bumoto grinning squinting face tangina talaga,0,0,1,0,27,0,2025-05-12 14:48:41+00:00,tl,False,563210931698325,,974842771622758,False
113486411187870,"Naalala ko sa mga di bumoto na walang pake yung friend ko na DOCTOR tinanong saken nung height ng Delta virus, 2nd lockdown- bat daw ako banas kay Duter.te. Ay? Doctor na hindi ramdam gaano kalala ang covid response nung 2020 na napunta sa philhealth fiasco na yan.",0,1,0,0,55,0,2025-05-13 03:48:57+00:00,tl,False,113486411187870,,119782211642003,False
356913079629776,Gagu ang hirap bumoto pag di mo kilala ang mga tao na iboboto mo,0,0,0,0,4,0,2025-05-12 12:04:37+00:00,tl,False,356913079629776,,174179817315012,False
243101531500181,@79008473933029 @690883004797923 Alam na ang galawan ng comelec,0,0,0,0,7,0,2025-03-07 09:24:30+00:00,tl,True,141293603662807,79008473933029.0,825147179069518,False
548058900911416,it's a sad day for caloocan. kalokohan! sinayang ang matinong kandidato! i hate it here,0,0,0,0,14,0,2025-05-13 05:29:26+00:00,tl,False,548058900911416,,836490361322026,False
43992661075301,"Film Director Joel Lamangan discusses many ongoing issues like the high prices of goods amid falling wages, political dynasties, the oppression by the China Coast Guard, and red tagging. He urges the crowd to take action Iboto natin ang tama, ang totoong nagmamahal sa bayan. [LINK]",0,2,1,0,222,0,2025-01-31 06:34:15+00:00,en,True,240837971529133,187950612861971.0,187950612861971,False
766986820595646,Iboto si DIVINE ACEs Sa Myx Global #BGYO Divine #BGYO @69469140131426 [LINK],0,0,0,0,36,0,2025-03-26 00:57:47+00:00,tl,False,766986820595646,,778904236561200,False
252343543503320,@244007138410745 Channel your inner BOBOtante [LINK],0,0,0,0,453,0,2025-05-12 05:25:13+00:00,en,True,308151231420854,244007138410745.0,83772032468922,False
431189309029973,"Huwag mo susundin ang ineendorso sa pangkat, komunidad, o hanay niyo. Hindi nila makikita ang transmittal o resibo kung sino ang binoto mo. Bumoto ka ng mabuti, ng may prinsipyo bumoto ng matalino, at bumoto ng tama! #Eleksyon2025",0,0,0,0,30,0,2025-05-11 09:20:15+00:00,tl,False,431189309029973,,302095898308861,False
39201606942379,ano na camsur? ayaw nyo pa bang matapos ang dinastiyang ito? Kawawa. Iba naman na sana. #Halalan2025 #Election2025PH #Eleksyon2025,0,0,0,0,501,0,2025-05-12 13:48:06+00:00,tl,False,39201606942379,,121851921870137,False
403026461004163,"! loudspeaker page facing up paintbrush Kabataan, malapit na ang eleksyon index pointing at the viewer medium-light skin tone ballot box with ballot . Handa ka na bang makilahok at makialam sa makabuluhang talakayan patungkol sa paparating na Midterm [LINK]",0,1,0,0,10,0,2025-04-27 11:09:41+00:00,tl,False,403026461004163,,463609760243649,False
679506091196216,@563483373361007 hoyy face with tears of joy nanghamig po may boto bam kiko kahit sa dds pulangaw. at da same time vote straight kame face with tears of joy last minute wag isugal bumoto kina binay abalos expecting vote straight sa padapa. e wala pala padapa it's a fake rolling on the floor laughing rolling on the floor laughing salamat kabataan pink heart ang ganda ng bukas ng pilipinas smiling face with sunglasses sun with face,0,0,0,0,70,0,2025-05-13 09:23:40+00:00,tl,True,444972569355898,563483373361007.0,765351836347962,False
434302755879403,@325680252986141 Hanggang ngayon wala pa rin nangyayari. Hindi kaya ng COMELEC na pigilan ang political dynasties at mga kriminal na kumandidato sa pagiging pulitiko. Kaya hindi ko masisisi kaming mga leftists dahil sa korapsyon ng mga political dynasties at kriminal.,0,0,0,0,18,0,2025-03-08 08:54:11+00:00,tl,True,759178292509018,325680252986141.0,491062184977315,False
863428421501614,"ingay ingay sa facebook, di naman pala botante or bumoto face with hand over mouth face with peeking eye",0,0,0,0,10,0,2025-05-12 06:05:53+00:00,tl,False,863428421501614,,842189335827376,False
103139721558220,Pls sana eto na folded hands #halalan2025,0,0,0,0,473,0,2025-05-12 13:22:42+00:00,tl,False,103139721558220,,817092001975890,False
549135264915546,@698083324095687 ProDuterte ito si Tolentino. Huwag iboto!,0,0,0,0,25,0,2025-04-08 05:00:53+00:00,tl,True,34619298774154,698083324095687.0,547142524191039,False
996038442092351,@473379923671061 @771289531638402 @995120649715525 @994744520662101 Natalo po si Leni dahil sa mga kagaya niyong botante hindi dahil kung pano kami sumagot. Hindi Kami si Leni.,0,1,0,0,16,0,2025-04-21 18:07:52+00:00,tl,True,350854913525102,473379923671061.0,492022518084817,False
600014054281207,Apat na beses inaasahang magaganap ang botohan ngayong araw hanggang sa may mapili nang bagong pinuno ng Simbahang Katolika. [2 2],0,0,0,0,10,0,2025-05-08 07:39:29+00:00,tl,True,923388939965984,977770615637911.0,977770615637911,False
125838801529045,"Umaasa si Garcia na gagayahin ng iba pang mga platform ang hakbang ng GCash, hindi lamang para sa COMELEC, pati na sa buong sambayanang Pilipino. #IBCTV13 #IBCDigital #GCash #COMELEC #Halalan2025 [2 2]",0,0,0,0,10,0,2025-03-12 07:58:36+00:00,tl,True,943961656411932,977770615637911.0,977770615637911,False
976100879047717,ok nawawarla ako ngayon sa election pero ken suson? BKT GUMAGANTO TO GUYS ramdam ko ang kaba sa eleksyon at sa kaniya #KENTIN [LINK],17,0,111,0,1484,4,2025-05-12 13:16:28+00:00,tl,False,976100879047717,,503689890821636,False
224061592051656,Ibinasura ng Commission on Elections Comelec Second Division ang petisyon para sa diskuwalipikasyon ni Senator-elect Erwin Tulfo sa midterm elections. [LINK],0,0,0,0,86,0,2025-05-23 04:18:53+00:00,tl,False,224061592051656,,66885716433388,True
265112116548659,"Hindi na pang""taong bayan""labanan this batch kasi puro artista na karamihan may mayayaman na na pamilya, wala sila pake sa grand price, yung exposure ang habol. Sana kapag mga ganitong season na mga artista, iba ang sistema ng botohan madami naman brand sponsors eh",0,1,6,0,468,0,2025-04-26 12:50:49+00:00,tl,False,265112116548659,,181349363664147,False
954409416673582,@920652244869747 @289929405221207 @690883004797923 Busy ang comelec panu mandaya sa halalan face with tears of joy,0,0,0,0,8,0,2025-04-09 13:02:13+00:00,tl,True,564252502191072,920652244869747.0,862896548864708,False
867289818057890,"IBOTO NIYO JHOAIAH, IIYAK AKO SIGE",0,0,0,0,40,0,2025-01-21 14:28:28+00:00,tl,False,867289818057890,,103659598204103,False
762665369259643,Botante! Hindi BOBOtante! It's our responsibility to #VOTEWISELY #Halalan2025 [LINK],0,0,1,0,89,0,2025-05-12 00:58:03+00:00,en,False,762665369259643,,584744277364308,False
405520353637818,"Naiiyak ako ngayon palang kasi mukhang alam ko na magiging result ng election. Majority sa province namin iboboto straight yung di worth it iboto. At ang tanging rason? Para makaganti daw sa nangyari sa""tatay nila""loudly crying face Hindi na nadala sa mga naging desisyon dati",0,0,1,0,82,0,2025-05-09 04:35:02+00:00,tl,False,405520353637818,,606688723075233,False
239267985476113,OPINION It s good to know that the Commission on Elections is considering making attendance of candidates in debates mandatory. [LINK] [LINK],0,0,2,0,1023,0,2025-02-26 02:40:00+00:00,en,False,239267985476113,,325680252986141,True
26187087448946,Comelec Officer Hanap buhay namin ang bigay suborno ng mga kandidato. WTF!ASDFGHJKL! MOST ABSURD STATEMENT THAT I HAVE HEARD. Lupa hanggang Langit ang pag curse ko sakanya.,0,0,0,0,26,0,2025-05-13 08:33:38+00:00,tl,False,26187087448946,,496944009873009,False
407525976382521,@460436796410133 Wag iboto!,0,0,0,0,11,0,2025-02-28 00:34:28+00:00,tl,True,574469239500657,460436796410133.0,288142610494551,False
145867295556615,@169418456436887 @36502604678147 So saan ba ang right side para sa inyo? Dahil ba opposite siya sa Paniwala at Politiko na gusto niyo. Kaya you judge him as not in the right side of the history?,0,1,0,0,12,0,2025-05-20 10:46:38+00:00,tl,True,230442998471884,169418456436887.0,392947941678349,False
890118225667283,@117559030723379 8080 naman to. Natural may bodyguard un vice president sya e. Mga senador nga pag lumabas may bodyguards din e,0,0,0,0,5,0,2025-04-30 20:16:26+00:00,tl,True,734497042637107,117559030723379.0,390892627003270,False
753849856449295,@333909938407202 DI NMN AQ BUMOTO HAHA,0,0,0,0,203,0,2025-02-07 08:17:57+00:00,tl,True,257115576929845,333909938407202.0,584255254650439,False
257111432065628,"CPNP, PERSONAL NA PINANGUNAHAN ANG PAGBISITA SA PRO 4A AT PRO 5 BILANG PAGHAHANDA SA HALALAN 2025. SOURCE [LINK] [LINK]",1,0,0,0,12,0,2025-05-09 00:54:23+00:00,tl,False,257111432065628,,318791983220197,False
518403741524147,"Local government units have to secure an exemption from the Commission on Elections to distribute free rice or sell cheaper rice during the 45-day disbursement ban, the poll body s chief said Tuesday, March 11. [LINK]",0,0,0,0,2148,0,2025-03-11 08:46:54+00:00,en,False,518403741524147,,325002683734926,True
163644982529736,may the good governance win to our country folded hands #Halalan2025,0,0,3,0,1315,0,2025-05-12 12:16:15+00:00,en,False,163644982529736,,66626401022267,False
389131734392044,Kilalanin ang mga kandidato sa pagkasenador na nangunguna sa latest pre-election survey ng Pulse Asia. #Halalan2025 [LINK],3,0,4,0,2526,0,2025-05-05 11:49:46+00:00,tl,False,389131734392044,,510149406765704,True
920047823338686,Iboto nyo ang asawa ko.,0,0,1,0,56,0,2025-02-08 02:39:13+00:00,tl,False,920047823338686,,730938318008998,False
